1.827987, 1.122949, 0.
1.034742, 1.552956, 0.
1.355967, 1.607005, 0.
1.589427, 0.935492, 0.
0.237598, 0.083419, 0.
1.542682, 0.183949, 0.
0.794853, 0.247200, 0.
0.303798, -0.977441, 0.
0.398504, -0.254024, 0.
0.347433, 0.531732, 0.
1.319994, 1.599004, 0.
-0.147330, 0.622985, 0.
-0.031090, 2.665223, 0.
1.733772, -1.977756, 0.
0.269205, 0.969527, 0.
1.430444, 1.777435, 0.
1.627302, 1.104160, 0.
3.476344, 0.614112, 0.
1.105366, 0.582231, 0.
2.269000, -0.801412, 0.
-0.896388, 1.252235, 0.
0.305711, -0.653739, 0.
2.868616, 0.682305, 0.
-1.125539, 0.093502, 0.
1.138847, 1.147542, 0.
0.681892, 0.279093, 0.
0.910980, 0.379101, 0.
2.595848, -1.684934, 0.
-1.267421, 1.972209, 0.
0.270439, 0.495173, 0.
1.710661, 2.051295, 0.
-0.512031, 1.714129, 0.
1.003754, 0.458393, 0.
2.513902, -0.093864, 0.
1.082713, 1.684709, 0.
1.177898, -0.123397, 0.
1.660133, 1.346240, 0.
1.389964, 0.244035, 0.
0.695153, 0.430128, 0.
0.838994, -0.336768, 0.
2.825218, 3.154846, 0.
1.643674, 0.495158, 0.
1.829816, 0.029733, 0.
0.964590, -0.165647, 0.
1.328726, -0.136042, 0.
2.149138, -0.052314, 0.
1.210755, 0.551834, 0.
-0.608040, 0.288548, 0.
2.384506, -0.499075, 0.
1.262467, -0.067416, 0.
0.803662, -0.204992, 0.
2.093031, 0.935438, 0.
2.296795, -0.332517, 0.
-0.779727, -0.251116, 0.
0.476190, 0.806381, 0.
1.831837, 2.181175, 0.
1.222712, -0.012327, 0.
2.077824, -0.082524, 0.
-0.807413, 1.119600, 0.
1.335031, -0.243516, 0.
1.260024, 1.302159, 0.
-0.471027, 1.429652, 0.
1.883382, -1.234307, 0.
2.229352, 1.058672, 0.
-0.009148, 0.198387, 0.
2.050086, 0.415993, 0.
0.402885, -0.866330, 0.
0.899677, 1.321447, 0.
0.282465, 1.092504, 0.
1.749685, 0.318315, 0.
-0.226840, 0.726107, 0.
1.366740, 2.361588, 0.
0.492051, 2.209086, 0.
2.964045, 2.959843, 0.
0.470450, -0.202992, 0.
0.351094, -1.580157, 0.
0.628364, 2.210294, 0.
0.433322, 1.572115, 0.
0.619573, 2.940324, 0.
0.269763, -0.262871, 0.
2.660975, 0.434310, 0.
1.215251, 1.874519, 0.
0.613839, 2.038534, 0.
0.717751, -1.602241, 0.
-0.740462, 2.058715, 0.
1.003803, 1.275638, 0.
1.413993, 1.042984, 0.
1.987035, 1.374928, 0.
1.231008, 1.530254, 0.
0.336681, 0.138580, 0.
3.442984, 2.085148, 0.
0.394128, 0.442704, 0.
1.921909, -0.723065, 0.
0.349336, 0.688166, 0.
1.165903, -0.198090, 0.
0.702096, 0.450063, 0.
1.322427, 0.058925, 0.
-0.305003, 2.263883, 0.
-0.099995, 0.696147, 0.
1.672695, 0.342437, 0.
-1.067815, -0.404181, 1.
0.603997, 0.853107, 1.
-1.348663, -0.663998, 1.
-0.554765, -0.724619, 1.
-1.943087, 0.266719, 1.
0.966226, 0.654307, 1.
0.048654, 1.016514, 1.
-0.148913, 0.376067, 1.
1.472342, 0.446005, 1.
0.791960, -0.805397, 1.
0.756667, -0.017666, 1.
0.858958, 0.924483, 1.
-0.195552, 1.398225, 1.
1.167581, 1.314344, 1.
-0.293434, 0.317183, 1.
-0.046094, -0.416731, 1.
2.096431, -0.421867, 1.
0.687850, -0.499929, 1.
-0.626743, -1.311572, 1.
-0.278439, -2.204618, 1.
-0.497212, 1.361671, 1.
0.714341, -0.736767, 1.
-0.542678, 0.895991, 1.
-1.047476, 2.026768, 1.
-0.528842, 0.090806, 1.
0.948455, -1.032669, 1.
-0.262520, 0.171310, 1.
-0.048545, 0.810894, 1.
0.037233, -0.008588, 1.
0.810327, 0.290111, 1.
-0.680384, -1.300835, 1.
0.008866, 0.523895, 1.
-0.971261, -0.417364, 1.
-1.129589, 0.810234, 1.
2.016967, 0.470525, 1.
0.166533, -1.224336, 1.
-1.559964, 1.207034, 1.
0.285206, -0.725167, 1.
-0.419680, -0.164137, 1.
-0.243037, -1.189263, 1.
0.055023, 1.997732, 1.
0.039696, -1.043129, 1.
-1.048334, -1.788079, 1.
-0.863806, 2.441982, 1.
0.254350, 0.396337, 1.
-1.153491, 2.136538, 1.
0.390037, 0.473846, 1.
1.607291, -1.275656, 1.
0.334462, -0.192580, 1.
1.689338, -1.177199, 1.
-0.254338, -0.205162, 1.
-0.241094, -0.344583, 1.
-0.745273, 0.592350, 1.
0.408243, -1.127099, 1.
-0.893665, -0.878637, 1.
-0.015765, 0.197709, 1.
1.348493, -2.186356, 1.
-0.624944, -2.898871, 1.
1.296915, 0.684572, 1.
-0.440440, 0.936389, 1.
-0.753416, 1.615977, 1.
-0.752281, -0.511296, 1.
0.367240, -0.835151, 1.
-0.069999, 0.856778, 1.
0.820476, 1.152705, 1.
0.398274, 1.023945, 1.
1.963195, -1.714965, 1.
-1.064579, 0.965932, 1.
-0.750401, -0.748418, 1.
-0.682140, 1.015385, 1.
-1.137813, 0.477043, 1.
0.733884, -1.090165, 1.
-0.527655, -1.176387, 1.
-1.226892, -1.140613, 1.
-1.254632, -0.683767, 1.
2.304644, -1.157071, 1.
-0.854444, 0.697707, 1.
-0.056102, 1.082094, 1.
0.243699, 1.694787, 1.
0.377468, 1.350973, 1.
-0.855058, 0.984939, 1.
-1.287324, 1.413409, 1.
-0.630322, 2.178219, 1.
-1.164982, -0.064002, 1.
-0.245526, -0.581482, 1.
2.391088, -1.391836, 1.
-0.076962, 0.502723, 1.
-0.365452, -0.929128, 1.
-2.257467, -1.429695, 1.
0.808959, -1.485138, 1.
-0.299154, -0.353588, 1.
0.064445, 1.258889, 1.
0.762872, -1.788103, 1.
0.721908, -0.850079, 1.
0.072031, 1.468407, 1.
-0.851907, 0.904681, 1.
-0.268835, 0.106452, 1.
-1.811255, -0.816267, 1.
0.540257, 0.854273, 1.
-0.336347, 0.329757, 1.
